sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
dev-s563,73,vocatur,uoco,VERB,72,73,vocatur,voco,VERB,True
dev-s563,74,ad,ad,ADP,73,74,ad,ad,PREP,True
dev-s563,75,Cussiano,Cussianum,PROPN,74,75,Cussiano,Cussiano,NOUN,True
dev-s563,76,",",",",PUNCT,75,76,",",",",PUNCT,True
dev-s563,77,quas,qui,PRON,76,77,quas,qui,DET,True
dev-s563,78,Fridiano,Fridianus,PROPN,77,78,Fridiano,Fridiano,ADJ,True
dev-s563,79,ad,ad,ADP,78,79,ad,ad,PREP,True
dev-s563,80,manus,manus,NOUN,79,80,manus,manus,NOUN,True
dev-s563,81,suas,suus,DET,80,81,suas,suus,POSS,True
dev-s563,82,abere,habeo,VERB,81,82,abere,abere,VERB,True
dev-s563,83,videtur,uideo,VERB,82,83,videtur,video,VERB,True
dev-s563,84,;,;,PUNCT,83,84,;,;,PUNCT,True
dev-s564,1,seu,seu,CCONJ,0,1,seu,seu,CCONJ,True
dev-s564,2,et,et,CCONJ,1,2,et,et,CCONJ,True
dev-s564,3,dedisti,do,VERB,2,3,dedisti,do,VERB,True
dev-s564,4,mihi,ego,PRON,3,4,mihi,ego,PRON,True
dev-s564,5,id,is,PRON,4,5,id,is,DET,True
dev-s564,6,est,sum,AUX,5,6,est,sum,ESSE:IND,True
dev-s564,7,una,unus,DET,6,7,una,unus,NUM,True
dev-s564,8,petia,petia,NOUN,7,8,petia,petia,NOUN,True
dev-s564,9,de,de,ADP,8,9,de,de,PREP,True
dev-s564,10,vinea,uinea,NOUN,9,10,vinea,vinea,NOUN,True
dev-s564,11,illa,ille,DET,10,11,illa,ille,DIMOS,True
dev-s564,12,in,in,ADP,11,12,in,in,PREP,True
dev-s564,13,suprascripto,suprascriptus,DET,12,13,suprascripto,suprascriptus,ADJ,True
dev-s564,14,loco,locus,NOUN,13,14,loco,locum|locus,NOUN,True
dev-s564,15,et,et,CCONJ,14,15,et,et,CCONJ,True
dev-s564,16,finibus,finis,NOUN,15,16,finibus,finis,NOUN,True
dev-s564,17,Campo,campus,PROPN,16,17,Campo,campus,NOUN,True
dev-s564,18,Maiore,magnus,ADJ,17,18,Maiore,magnus,ADJ,True
dev-s564,19,similiter,similiter,ADV,18,19,similiter,similiter,ADV,True
dev-s564,20,pertenentes,pertineo,VERB,19,20,pertenentes,pertenentes,VERB,True
dev-s564,21,suprascripte,suprascriptus,DET,20,21,suprascripte,suprascribo,VERB,True
dev-s564,22,ecclesie,ecclesia,NOUN,21,22,ecclesie,ecclesie,ADJ,True
dev-s564,23,vestre,uester,DET,22,23,vestre,vestre,NOUN,True
dev-s564,24,sancti,sanctus,ADJ,23,24,sancti,sanctus,ADJ,True
dev-s564,25,Fridiani,Fridianus,PROPN,24,25,Fridiani,Fridiani,ADJ,True
dev-s564,26,;,;,PUNCT,25,26,;,;,PUNCT,True
dev-s565,1,vinea,uinea,NOUN,0,1,vinea,vinea,NOUN,True
dev-s565,2,ipsa,ipse,DET,1,2,ipsa,ipse,DET,True
dev-s565,3,cum,cum,ADP,2,3,cum,cum,PREP,True
dev-s565,4,omnibus,omnis,DET,3,4,omnibus,omnis,PRON,True
dev-s565,5,arboribus,arbor,NOUN,4,5,arboribus,arbor,NOUN,True
dev-s565,6,suis,suus,DET,5,6,suis,suus,POSS,True
dev-s565,7,",",",",PUNCT,6,7,",",",",PUNCT,True
dev-s565,8,in,in,ADP,7,8,in,in,PREP,True
dev-s565,9,integrum,integer,ADJ,8,9,integrum,integer,NOUN,True
dev-s565,10,mihi,ego,PRON,9,10,mihi,ego,PRON,True
dev-s565,11,eas,is,PRON,10,11,eas,is,DET,True
dev-s565,12,dedisti,do,VERB,11,12,dedisti,do,VERB,True
dev-s565,13,;,;,PUNCT,12,13,;,;,PUNCT,True
dev-s566,1,item,item,ADV,0,1,item,item,ADV,True
dev-s566,2,et,et,CCONJ,1,2,et,et,CCONJ,True
dev-s566,3,dedisti,do,VERB,2,3,dedisti,do,VERB,True
dev-s566,4,mihi,ego,PRON,3,4,mihi,ego,PRON,True
dev-s566,5,sorticella,sorticella,NOUN,4,5,sorticella,sorticella,NOUN,True
dev-s566,6,de,de,ADP,5,6,de,de,PREP,True
dev-s566,7,res,res,NOUN,6,7,res,res,NOUN,True
dev-s566,8,illa,ille,DET,7,8,illa,ille,DIMOS,True
dev-s566,9,in,in,ADP,8,9,in,in,PREP,True
dev-s566,10,loco,locus,NOUN,9,10,loco,locum|locus,NOUN,True
dev-s566,11,ubi,ubi,ADV,10,11,ubi,ubi,ADV,True
dev-s566,12,vocitatur,uocito,VERB,11,12,vocitatur,vocito,VERB,True
dev-s566,13,Quarquitana,Quarquitana,PROPN,12,13,Quarquitana,Quarquitana,ADJ,True
dev-s566,14,",",",",PUNCT,13,14,",",",",PUNCT,True
dev-s566,15,similiter,similiter,ADV,14,15,similiter,similiter,ADV,True
dev-s566,16,pertenentes,pertineo,VERB,15,16,pertenentes,pertenentes,VERB,True
dev-s566,17,predicte,praedictus,DET,16,17,predicte,predictus,ADJ,True
dev-s566,18,ecclesie,ecclesia,NOUN,17,18,ecclesie,ecclesie,ADJ,True
dev-s566,19,vestre,uester,DET,18,19,vestre,vestre,NOUN,True
dev-s566,20,sancti,sanctus,ADJ,19,20,sancti,sanctus,ADJ,True
dev-s566,21,Fridiani,Fridianus,PROPN,20,21,Fridiani,Fridiani,ADJ,True
dev-s566,22,",",",",PUNCT,21,22,",",",",PUNCT,True
dev-s566,23,tam,tam,ADV,22,23,tam,tam,ADV,True
dev-s566,24,terris,terra,NOUN,23,24,terris,terra,NOUN,True
dev-s566,25,quam,quam,CCONJ,24,25,quam,qui,DET,True
dev-s566,26,et,et,CCONJ,25,26,et,et,CCONJ,True
dev-s566,27,vineis,uinea,NOUN,26,27,vineis,vineus,ADJ,True
dev-s566,28,",",",",PUNCT,27,28,",",",",PUNCT,True
dev-s566,29,olivis,oliua,NOUN,28,29,olivis,oliva|olivum,NOUN,True
dev-s566,30,",",",",PUNCT,29,30,",",",",PUNCT,True
dev-s566,31,silvis,silua,NOUN,30,31,silvis,silva,NOUN,True
dev-s566,32,",",",",PUNCT,31,32,",",",",PUNCT,True
dev-s566,33,virgareis,uirgareum,NOUN,32,33,virgareis,virgareis,ADJ,True
dev-s566,34,",",",",PUNCT,33,34,",",",",PUNCT,True
dev-s566,35,culta,cultus,ADJ,34,35,culta,cultus,ADJ,True
dev-s566,36,res,res,NOUN,35,36,res,res,NOUN,True
dev-s566,37,vel,uel,CCONJ,36,37,vel,vel,CCONJ,True
dev-s566,38,incultas,incultus,ADJ,37,38,incultas,incultas,VERB,True
dev-s566,39,;,;,PUNCT,38,39,;,;,PUNCT,True
dev-s567,1,omnia,omnis,DET,0,1,omnia,omnis,PRON,True
dev-s567,2,quantum,quantum,ADV,1,2,quantum,quantus,PRON,True
dev-s567,3,exinde,exinde,ADV,2,3,exinde,exinde,ADV,True
dev-s567,4,filii,filius,NOUN,3,4,filii,filius,NOUN,True
dev-s567,5,Grimaldi,Grimualdus,PROPN,4,5,Grimaldi,Grimaldi,NOUN,True
dev-s567,6,ad,ad,ADP,5,6,ad,ad,PREP,True
dev-s567,7,manus,manus,NOUN,6,7,manus,manus,NOUN,True
dev-s567,8,suas,suus,DET,7,8,suas,suus,POSS,True
dev-s567,9,abuit,habeo,VERB,8,9,abuit,abuit,VERB,True
dev-s567,10,",",",",PUNCT,9,10,",",",",PUNCT,True
dev-s567,11,in,in,ADP,10,11,in,in,PREP,True
dev-s567,12,integrum,integer,ADJ,11,12,integrum,integer,NOUN,True
dev-s567,13,mihi,ego,PRON,12,13,mihi,ego,PRON,True
dev-s567,14,eas,is,PRON,13,14,eas,is,DET,True
dev-s567,15,dedisti,do,VERB,14,15,dedisti,do,VERB,True
dev-s567,16,;,;,PUNCT,15,16,;,;,PUNCT,True
dev-s568,1-2,nec,_,_,0,1,nec,nec,CCONJ,True
dev-s568,1,ne,ne,PART,1,2,ne,ne,CS,True
dev-s568,2,c,que,CCONJ,2,3,c,c,ENCL,True
dev-s568,3,non,non,PART,3,4,non,non,ADV,True
dev-s568,4,et,et,CCONJ,4,5,et,et,CCONJ,True
dev-s568,5,dedisti,do,VERB,5,6,dedisti,do,VERB,True
dev-s568,6,mihi,ego,PRON,6,7,mihi,ego,PRON,True
dev-s568,7,id,is,PRON,7,8,id,is,DET,True
dev-s568,8,est,sum,AUX,8,9,est,sum,ESSE:IND,True
dev-s568,9,res,res,NOUN,9,10,res,res,NOUN,True
dev-s568,10,illa,ille,DET,10,11,illa,ille,DIMOS,True
dev-s568,11,in,in,ADP,11,12,in,in,PREP,True
dev-s568,12,suprascripto,suprascriptus,DET,12,13,suprascripto,suprascriptus,ADJ,True
dev-s568,13,loco,locus,NOUN,13,14,loco,locum|locus,NOUN,True
dev-s568,14,et,et,CCONJ,14,15,et,et,CCONJ,True
dev-s568,15,finibus,finis,NOUN,15,16,finibus,finis,NOUN,True
dev-s568,16,Campo,campus,PROPN,16,17,Campo,campus,NOUN,True
dev-s568,17,Maiore,magnus,ADJ,17,18,Maiore,magnus,ADJ,True
dev-s568,18,ubi,ubi,ADV,18,19,ubi,ubi,ADV,True
dev-s568,19,vocatur,uoco,VERB,19,20,vocatur,voco,VERB,True
dev-s568,20,ad,ad,ADP,20,21,ad,ad,PREP,True
dev-s568,21,Cassiaticho,Cassiaticum,PROPN,21,22,Cassiaticho,Cassiaticho,NOUN,True
dev-s568,22,pertenentes,pertineo,VERB,22,23,pertenentes,pertenentes,VERB,True
dev-s568,23,ecclesie,ecclesia,NOUN,23,24,ecclesie,ecclesie,ADJ,True
dev-s568,24,vestre,uester,DET,24,25,vestre,vestre,NOUN,True
dev-s568,25,sancti,sanctus,ADJ,25,26,sancti,sanctus,ADJ,True
dev-s568,26,Bartholomei,Bartholomaeus,PROPN,26,27,Bartholomei,Bartholomei,NOUN,True
dev-s568,27,sita,sino,VERB,27,28,sita,sino,VERB,True
dev-s568,28,foras,foras,ADP,28,29,foras,foras,ADV,True
dev-s568,29,civitate,ciuitas,NOUN,29,30,civitate,civitas,NOUN,True
dev-s568,30,ista,iste,DET,30,31,ista,iste,DIMOS,True
dev-s568,31,Lucense,lucensis,ADJ,31,32,Lucense,Lucense,VERB,True
dev-s568,32,ubi,ubi,ADV,32,33,ubi,ubi,ADV,True
dev-s568,33,dicitur,dico,VERB,33,34,dicitur,dico,VERB,True
dev-s568,34,ad,ad,ADP,34,35,ad,ad,PREP,True
dev-s568,35,Cipriano,Ciprianum,PROPN,35,36,Cipriano,Cipriano,NOUN,True
dev-s568,36,",",",",PUNCT,36,37,",",",",PUNCT,True
dev-s568,37,que,qui,PRON,37,38,que,que,CCONJ,True
dev-s568,38,est,sum,AUX,38,39,est,sum,ESSE:IND,True
dev-s568,39,desup,desub,ADP,39,40,desup,desup,ADJ,True
dev-s568,40,potestatem,potestas,NOUN,40,41,potestatem,potestas,NOUN,True
dev-s568,41,ipsius,ipse,DET,41,42,ipsius,ipse,DET,True
dev-s568,42,episcopatui,episcopatus,NOUN,42,43,episcopatui,episcopatus,NOUN,True
dev-s568,43,vestro,uester,DET,43,44,vestro,vester,POSS,True
dev-s568,44,sancti,sanctus,ADJ,44,45,sancti,sanctus,ADJ,True
dev-s568,45,Martini,Martinus,PROPN,45,46,Martini,Martinus,NOUN,True
dev-s568,46,",",",",PUNCT,46,47,",",",",PUNCT,True
dev-s568,47,tam,tam,ADV,47,48,tam,tam,ADV,True
dev-s568,48,terris,terra,NOUN,48,49,terris,terra,NOUN,True
dev-s568,49,quam,quam,CCONJ,49,50,quam,qui,DET,True
dev-s568,50,et,et,CCONJ,50,51,et,et,CCONJ,True
dev-s568,51,vineis,uinea,NOUN,51,52,vineis,vineus,ADJ,True
dev-s568,52,",",",",PUNCT,52,53,",",",",PUNCT,True
dev-s568,53,olivis,oliua,NOUN,53,54,olivis,oliva|olivum,NOUN,True
dev-s568,54,",",",",PUNCT,54,55,",",",",PUNCT,True
dev-s568,55,silvis,silua,NOUN,55,56,silvis,silva,NOUN,True
dev-s568,56,",",",",PUNCT,56,57,",",",",PUNCT,True
dev-s568,57,virgareis,uirgareum,NOUN,57,58,virgareis,virgareis,ADJ,True
dev-s568,58,",",",",PUNCT,58,59,",",",",PUNCT,True
dev-s568,59,cultas,cultus,ADJ,59,60,cultas,colo,VERB,True
dev-s568,60,res,res,NOUN,60,61,res,res,NOUN,True
dev-s568,61,vel,uel,CCONJ,61,62,vel,vel,CCONJ,True
dev-s568,62,incultas,incultus,ADJ,62,63,incultas,incultas,VERB,True
dev-s568,63,;,;,PUNCT,63,64,;,;,PUNCT,True
dev-s569,1,omnia,omnis,DET,0,1,omnia,omnis,PRON,True
dev-s569,2,quantum,quantum,ADV,1,2,quantum,quantus,PRON,True
dev-s569,3,in,in,ADP,2,3,in,in,PREP,True
dev-s569,4,predicto,praedictus,DET,3,4,predicto,predictus,ADJ,True
dev-s569,5,loco,locus,NOUN,4,5,loco,locum|locus,NOUN,True
dev-s569,6,Cassiaticho,Cassiaticum,PROPN,5,6,Cassiaticho,Cassiaticho,ADJ,True
dev-s569,7,predicte,praedictus,DET,6,7,predicte,predictus,ADJ,True
dev-s569,8,ecclesie,ecclesia,NOUN,7,8,ecclesie,ecclesie,ADJ,True
dev-s569,9,sancti,sanctus,ADJ,8,9,sancti,sanctus,ADJ,True
dev-s569,10,Bartholomei,Bartholomaeus,PROPN,9,10,Bartholomei,Bartholomei,NOUN,True
dev-s569,11,est,sum,AUX,10,11,est,sum,ESSE:IND,True
dev-s569,12,pertinentes,pertineo,VERB,11,12,pertinentes,pertineo,VERB,True
dev-s569,13,",",",",PUNCT,12,13,",",",",PUNCT,True
dev-s569,14,et,et,CCONJ,13,14,et,et,CCONJ,True
dev-s569,15,Ermulo,Ermulus,PROPN,14,15,Ermulo,Ermulo,NOUN,True
dev-s569,16,exinde,exinde,ADV,15,16,exinde,exinde,ADV,True
dev-s569,17,ad,ad,ADP,16,17,ad,ad,PREP,True
dev-s569,18,manus,manus,NOUN,17,18,manus,manus,NOUN,True
dev-s569,19,suas,suus,DET,18,19,suas,suus,POSS,True
dev-s569,20,abere,habeo,VERB,19,20,abere,abere,VERB,True
dev-s569,21,videtur,uideo,VERB,20,21,videtur,video,VERB,True
dev-s569,22,",",",",PUNCT,21,22,",",",",PUNCT,True
dev-s569,23,in,in,ADP,22,23,in,in,PREP,True
dev-s569,24,integrum,integer,ADJ,23,24,integrum,integer,NOUN,True
dev-s569,25,mihi,ego,PRON,24,25,mihi,ego,PRON,True
dev-s569,26,eas,is,PRON,25,26,eas,is,DET,True
dev-s569,27,dedisti,do,VERB,26,27,dedisti,do,VERB,True
dev-s569,28,tali,talis,DET,27,28,tali,talis,ADJ,True
dev-s569,29,ordinem,ordo,NOUN,28,29,ordinem,ordo,NOUN,True
dev-s569,30,ut,ut,SCONJ,29,30,ut,ut,CS,True
dev-s569,31,da,da,ADP,30,31,da,do,VERB,True
dev-s569,32,admodum,admodum,ADV,31,32,admodum,admodum,ADV,True
dev-s569,33,suprascripta,suprascriptus,DET,32,33,suprascripta,suprascribo,VERB,True
dev-s569,34,ecclesia,ecclesia,NOUN,33,34,ecclesia,ecclesia,NOUN,True
dev-s569,35,seu,seu,CCONJ,34,35,seu,seu,CCONJ,True
dev-s569,36,casis,casa,NOUN,35,36,casis,casa,NOUN,True
dev-s569,37,et,et,CCONJ,36,37,et,et,CCONJ,True
dev-s569,38,rebus,res,NOUN,37,38,rebus,res,NOUN,True
dev-s569,39,quas,qui,PRON,38,39,quas,qui,DET,True
dev-s569,40,mihi,ego,PRON,39,40,mihi,ego,PRON,True
dev-s569,41,superius,superius,ADV,40,41,superius,superus,ADJ,True
dev-s569,42,dedisti,do,VERB,41,42,dedisti,do,VERB,True
dev-s569,43,in,in,ADP,42,43,in,in,PREP,True
dev-s569,44,mea,meus,DET,43,44,mea,meus,POSS,True
dev-s569,45,vel,uel,CCONJ,44,45,vel,vel,CCONJ,True
dev-s569,46,de,de,ADP,45,46,de,de,PREP,True
dev-s569,47,meis,meus,DET,46,47,meis,meus,POSS,True
dev-s569,48,heredes,heres,NOUN,47,48,heredes,heres,NOUN,True
dev-s569,49,sint,sum,AUX,48,49,sint,sum,ESSE:SUB,True
dev-s569,50,potestatem,potestas,NOUN,49,50,potestatem,potestas,NOUN,True
dev-s569,51,eas,is,PRON,50,51,eas,is,DET,True
dev-s569,52,abendi,habeo,VERB,51,52,abendi,abendi,VERB,True
dev-s569,53,",",",",PUNCT,52,53,",",",",PUNCT,True
dev-s569,54,inperandi,impero,VERB,53,54,inperandi,impero,VERB,True
dev-s569,55,",",",",PUNCT,54,55,",",",",PUNCT,True
dev-s569,56,gubernandi,guberno,VERB,55,56,gubernandi,guberno,VERB,True
dev-s569,57,",",",",PUNCT,56,57,",",",",PUNCT,True
dev-s569,58,laborare,laboro,VERB,57,58,laborare,laboro,VERB,True
dev-s569,59,faciendi,facio,VERB,58,59,faciendi,facio,VERB,True
dev-s569,60,",",",",PUNCT,59,60,",",",",PUNCT,True
dev-s569,61,meliorandi,melioro,VERB,60,61,meliorandi,meliorandi,ADJ,True
dev-s569,62,et,et,CCONJ,61,62,et,et,CCONJ,True
dev-s569,63,nobis,nos,PRON,62,63,nobis,nos,PRON,True
dev-s569,64,eas,is,PRON,63,64,eas,is,DET,True
dev-s569,65,privato,priuo,VERB,64,65,privato,privo,VERB,True
dev-s569,66,nomine,nomen,NOUN,65,66,nomine,nomen,NOUN,True
dev-s569,67,usufructuandi,usufructuo,VERB,66,67,usufructuandi,usufructuandi,VERB,True
dev-s569,68,;,;,PUNCT,67,68,;,;,PUNCT,True
dev-s570,1,et,et,CCONJ,0,1,et,et,CCONJ,True
dev-s570,2,in,in,ADP,1,2,in,in,PREP,True
dev-s570,3,ipsa,ipse,DET,2,3,ipsa,ipse,DET,True
dev-s570,4,Domini,Dominus,PROPN,3,4,Domini,dominus,NOUN,True
dev-s570,5,ecclesie,ecclesia,NOUN,4,5,ecclesie,ecclesie,ADJ,True
dev-s570,6,per,per,ADP,5,6,per,per,PREP,True
dev-s570,7,nostram,noster,DET,6,7,nostram,noster,POSS,True
dev-s570,8,dispositionem,dispositio,NOUN,7,8,dispositionem,dispositio,NOUN,True
dev-s570,9,officium,officium,NOUN,8,9,officium,officium,NOUN,True
dev-s570,10,Dei,Deus,PROPN,9,10,Dei,Deus,NOUN,True
dev-s570,11,et,et,CCONJ,10,11,et,et,CCONJ,True
dev-s570,12,luminaria,luminare,NOUN,11,12,luminaria,luminare,NOUN,True
dev-s570,13,seu,seu,CCONJ,12,13,seu,seu,CCONJ,True
dev-s570,14,missarum,missa,NOUN,13,14,missarum,missa,NOUN,True
dev-s570,15,fieri,fio,VERB,14,15,fieri,fio,VERB,True
dev-s570,16,debeam,debeo,VERB,15,16,debeam,debeo,VERB,True
dev-s570,17,.,.,PUNCT,16,17,.,.,PUNCT,True
dev-s571,1,et,et,CCONJ,0,1,et,et,CCONJ,True
dev-s571,2,pro,pro,ADP,1,2,pro,pro,PREP,True
dev-s571,3,omni,omnis,DET,2,3,omni,omnis,PRON,True
dev-s571,4,censum,census,NOUN,3,4,censum,censum|census,NOUN,True
dev-s571,5,et,et,CCONJ,4,5,et,et,CCONJ,True
dev-s571,6,iustitia,iustitia,NOUN,5,6,iustitia,iustitia|justitia,NOUN,True
dev-s571,7,exinde,exinde,ADV,6,7,exinde,exinde,ADV,True
dev-s571,8,vel,uel,CCONJ,7,8,vel,vel,CCONJ,True
dev-s571,9,ad,ad,ADP,8,9,ad,ad,PREP,True
dev-s571,10,successoribus,successor,NOUN,9,10,successoribus,successor,NOUN,True
dev-s571,11,tuis,tuus,DET,10,11,tuis,tuus,POSS,True
dev-s571,12,ad,ad,ADP,11,12,ad,ad,PREP,True
dev-s571,13,pars,pars,NOUN,12,13,pars,pars,NOUN,True
dev-s571,14,ipsius,ipse,DET,13,14,ipsius,ipse,DET,True
dev-s571,15,episcupatui,episcopatus,NOUN,14,15,episcupatui,episcupatui,NOUN,True
dev-s571,16,vestro,uester,DET,15,16,vestro,vester,POSS,True
dev-s571,17,sancti,sanctus,ADJ,16,17,sancti,sanctus,ADJ,True
dev-s571,18,Martini,Martinus,PROPN,17,18,Martini,Martinus,NOUN,True
dev-s571,19,",",",",PUNCT,18,19,",",",",PUNCT,True
dev-s571,20,per,per,ADP,19,20,per,per,PREP,True
dev-s571,21,singulos,singulus,ADJ,20,21,singulos,singulus,ADJ,True
dev-s571,22,annos,annus,NOUN,21,22,annos,annus,NOUN,True
dev-s571,23,per,per,ADP,22,23,per,per,PREP,True
dev-s571,24,omnem,omnis,DET,23,24,omnem,omnis,PRON,True
dev-s571,25,mense,mensis,NOUN,24,25,mense,mensis,NOUN,True
dev-s571,26,november,nouember,ADJ,25,26,november,November,ADJ,True
dev-s571,27,censum,census,NOUN,26,27,censum,censum|census,NOUN,True
dev-s571,28,vobis,uos,PRON,27,28,vobis,vos,PRON,True
dev-s571,29,reddere,reddo,VERB,28,29,reddere,reddo,VERB,True
dev-s571,30,debeamus,debeo,VERB,29,30,debeamus,debeo,VERB,True
dev-s571,31,hic,hic,ADV,30,31,hic,hic,DIMOS,True
dev-s571,32,civitate,ciuitas,NOUN,31,32,civitate,civitas,NOUN,True
dev-s571,33,Luca,Luca,PROPN,32,33,Luca,Lucas,NOUN,True
dev-s571,34,ad,ad,ADP,33,34,ad,ad,PREP,True
dev-s571,35,suprascripto,suprascriptus,DET,34,35,suprascripto,suprascriptus,ADJ,True
dev-s571,36,domo,domus,NOUN,35,36,domo,domus,NOUN,True
dev-s571,37,vobis,uos,PRON,36,37,vobis,vos,PRON,True
dev-s571,38,",",",",PUNCT,37,38,",",",",PUNCT,True
dev-s571,39,vel,uel,CCONJ,38,39,vel,vel,CCONJ,True
dev-s571,40,ad,ad,ADP,39,40,ad,ad,PREP,True
dev-s571,41,ministeriale,ministerialis,NOUN,40,41,ministeriale,ministeriale,NOUN,True
dev-s571,42,vestrum,uester,DET,41,42,vestrum,vester,POSS,True
dev-s571,43,in,in,ADP,42,43,in,in,PREP,True
dev-s571,44,quas,qui,PRON,43,44,quas,qui,DET,True
dev-s571,45,in,in,ADP,44,45,in,in,PREP,True
dev-s571,46,ipso,ipse,DET,45,46,ipso,ipse,DET,True
dev-s571,47,domo,domus,NOUN,46,47,domo,domus,NOUN,True
dev-s571,48,pre,prae,ADP,47,48,pre,pre,ADJ,True
dev-s571,49,tempore,tempus,NOUN,48,49,tempore,tempus,NOUN,True
dev-s571,50,abueritis,habeo,VERB,49,50,abueritis,abueritis,VERB,True
dev-s571,51,",",",",PUNCT,50,51,",",",",PUNCT,True
dev-s571,52,argentum,argentum,NOUN,51,52,argentum,argentum,NOUN,True
dev-s571,53,denarios,denarius,NOUN,52,53,denarios,denarius,NOUN,True
dev-s571,54,bonos,bonus,ADJ,53,54,bonos,bonus,ADJ,True
dev-s571,55,expendiviles,expendibilis,ADJ,54,55,expendiviles,expendiviles,VERB,True
dev-s571,56,numero,numerus,NOUN,55,56,numero,numerus,NOUN,True
dev-s571,57,viginti,uiginti,NUM,56,57,viginti,viginti,NUM,True
dev-s571,58,quattuor,quattuor,NUM,57,58,quattuor,quattuor -a,NUM,True
dev-s571,59,;,;,PUNCT,58,59,;,;,PUNCT,True
dev-s572,1,et,et,CCONJ,0,1,et,et,CCONJ,True
dev-s572,2,homines,homo,NOUN,1,2,homines,homo,NOUN,True
dev-s572,3,illos,ille,DET,2,3,illos,ille,DIMOS,True
dev-s572,4,qui,qui,PRON,3,4,qui,qui,DET,True
dev-s572,5,in,in,ADP,4,5,in,in,PREP,True
dev-s572,6,ipsis,ipse,DET,5,6,ipsis,ipse,DET,True
dev-s572,7,casis,casa,NOUN,6,7,casis,casa,NOUN,True
dev-s572,8,abitantes,habito,VERB,7,8,abitantes,abito,VERB,True
dev-s572,9,fuerit,sum,AUX,8,9,fuerit,sum,ESSE:IND,True
dev-s572,10,",",",",PUNCT,9,10,",",",",PUNCT,True
dev-s572,11,nos,nos,PRON,10,11,nos,nos,PRON,True
dev-s572,12,eum,is,PRON,11,12,eum,is,DET,True
dev-s572,13,a,ab,ADP,12,13,a,a,PREP,True
dev-s572,14,mandato,mandatum,NOUN,13,14,mandato,mandatum,NOUN,True
dev-s572,15,vestro,uester,DET,14,15,vestro,vester,POSS,True
dev-s572,16,venire,uenio,VERB,15,16,venire,venio|veneo,VERB,True
dev-s572,17,faciamus,facio,VERB,16,17,faciamus,facio,VERB,True
dev-s572,18,hic,hic,ADV,17,18,hic,hic,DIMOS,True
dev-s572,19,civitate,ciuitas,NOUN,18,19,civitate,civitas,NOUN,True
dev-s572,20,Luca,Luca,PROPN,19,20,Luca,Lucas,NOUN,True
dev-s572,21,",",",",PUNCT,20,21,",",",",PUNCT,True
dev-s572,22,si,si,SCONJ,21,22,si,si,CS,True
dev-s572,23,oportum,opportunus,ADJ,22,23,oportum,oportum,VERB,True
dev-s572,24,fuerit,sum,AUX,23,24,fuerit,sum,ESSE:IND,True
dev-s572,25,",",",",PUNCT,24,25,",",",",PUNCT,True
dev-s572,26,a,ad,ADP,25,26,a,a,PREP,True
dev-s572,27,legem,lex,NOUN,26,27,legem,lex,NOUN,True
dev-s572,28,et,et,CCONJ,27,28,et,et,CCONJ,True
dev-s572,29,iustitiam,iustitia,NOUN,28,29,iustitiam,iustitia|justitia,NOUN,True
dev-s572,30,faciendum,facio,VERB,29,30,faciendum,facio,VERB,True
dev-s572,31,tantum,tantum,ADV,30,31,tantum,tantus,ADJ,True
dev-s572,32,.,.,PUNCT,31,32,.,.,PUNCT,True
dev-s573,1,et,et,CCONJ,0,1,et,et,CCONJ,True
dev-s573,2,si,si,SCONJ,1,2,si,si,CS,True
dev-s573,3,a,ab,ADP,2,3,a,a,PREP,True
dev-s573,4,nos,nos,PRON,3,4,nos,nos,PRON,True
dev-s573,5,vobis,uos,PRON,4,5,vobis,vos,PRON,True
dev-s573,6,hec,hic,DET,5,6,hec,hec,VERB,True
dev-s573,7,omnia,omnis,DET,6,7,omnia,omnis,PRON,True
dev-s573,8,qualiter,qualiter,SCONJ,7,8,qualiter,qualiter,ADV,True
dev-s573,9,superius,superius,ADV,8,9,superius,superus,ADJ,True
dev-s573,10,legitur,lego,VERB,9,10,legitur,lego,VERB,True
dev-s573,11,per,per,ADP,10,11,per,per,PREP,True
dev-s573,12,singulos,singulus,ADJ,11,12,singulos,singulus,ADJ,True
dev-s573,13,annos,annus,NOUN,12,13,annos,annus,NOUN,True
dev-s573,14,sic,sic,ADV,13,14,sic,sic,ADV,True
dev-s573,15,non,non,PART,14,15,non,non,ADV,True
dev-s573,16,fuerint,sum,AUX,15,16,fuerint,sum,ESSE:SUB,True
dev-s573,17,adinpleta,adimpleo,VERB,16,17,adinpleta,adimpleo,VERB,True
dev-s573,18,et,et,CCONJ,17,18,et,et,CCONJ,True
dev-s573,19,conservata,conseruo,VERB,18,19,conservata,conservo,VERB,True
dev-s573,20,",",",",PUNCT,19,20,",",",",PUNCT,True
dev-s573,21,aut,aut,CCONJ,20,21,aut,aut,CCONJ,True
dev-s573,22,si,si,SCONJ,21,22,si,si,CS,True
dev-s573,23,suprascripta,suprascriptus,DET,22,23,suprascripta,suprascribo,VERB,True
dev-s573,24,ecclesia,ecclesia,NOUN,23,24,ecclesia,ecclesia,NOUN,True
dev-s573,25,seu,seu,CCONJ,24,25,seu,seu,CCONJ,True
dev-s573,26,suprascriptis,suprascriptus,DET,25,26,suprascriptis,suprascribo,VERB,True
dev-s573,27,casis,casa,NOUN,26,27,casis,casa,NOUN,True
